d_trade_date,rank,ts_code,schema_version,t_trade_date,t1_trade_date,name,candidate_source,candidate_source_sha256,candidate_row_sha256,buy_rule,max_buy_price,auction_price,auction_volume,auction_amount,t_up_limit,buy_cap_pass,auction_queue_risk,fill_observed,fill_confidence,sell_rule,sell_time,sell_price,sell_volume,gross_return,cost_bps,net_return,pnl_per_10000,is_win,model_eligible,status,auction_source,auction_source_sha256,sell_source,sell_source_sha256,truth_updated_at
20260810,10,002329.SZ,premium_execution_truth_v1,20260811,20260812,皇氏集团,outputs/premium/premium_top10_20260810.csv,84eea6f8607b49e9e675e118b92750d7fd542d3295763627aa5c0d4a06a4c15e,b48d924b5c78cced3ccf71e06805dfc33d1c36b6f4f105fff63fb10424ff535b,T opening call auction; published max-buy-price cap,3.49,3.7,4145199.0,15337236.3,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260811/stk_auction.csv,9a810eca27abb5b798c58d7266f8158a0f0147bbff44a831e6e145c7e66d4bb4,,,2026-09-04T01:39:29+08:00
20260811,1,000802.SZ,premium_execution_truth_v1,20260812,20260813,北京文化,outputs/premium/premium_top10_20260811.csv,85d69d684c739c86471438a85312e1b771c9f8fc7cf7ec01cc93a8749e7c9b97,27466718d368009b74c050cee6cd235f698727551539844b586501c761fadf9c,T opening call auction; published max-buy-price cap,5.2,5.69,17828282.0,101442924.58,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260812/stk_auction.csv,4c29554193f8032f984982a316a41cc6b9c2a1602494e39ef5f923ce591ab7de,,,2026-09-04T01:39:29+08:00
20260811,2,600721.SH,premium_execution_truth_v1,20260812,20260813,百花医药,outputs/premium/premium_top10_20260811.csv,85d69d684c739c86471438a85312e1b771c9f8fc7cf7ec01cc93a8749e7c9b97,69206c6419afa696d4dc859a802192882562cf9bfbe1e8d5d01beb70fb035ac9,T opening call auction; published max-buy-price cap,12.81,13.38,11428000.0,152906640.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260812/stk_auction.csv,4c29554193f8032f984982a316a41cc6b9c2a1602494e39ef5f923ce591ab7de,,,2026-09-04T01:39:29+08:00
20260811,3,002248.SZ,premium_execution_truth_v1,20260812,20260813,华东数控,outputs/premium/premium_top10_20260811.csv,85d69d684c739c86471438a85312e1b771c9f8fc7cf7ec01cc93a8749e7c9b97,7fe213d04b8f9bed1ec0e47020f9ebd2a43c340ac03eaef7bbafc1cf8d6014ed,T opening call auction; published max-buy-price cap,11.12,11.71,5227500.0,61214025.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260812/stk_auction.csv,4c29554193f8032f984982a316a41cc6b9c2a1602494e39ef5f923ce591ab7de,,,2026-09-04T01:39:29+08:00
20260811,4,603758.SH,premium_execution_truth_v1,20260812,20260813,秦安股份,outputs/premium/premium_top10_20260811.csv,85d69d684c739c86471438a85312e1b771c9f8fc7cf7ec01cc93a8749e7c9b97,516618af2a661c40b1385134403811349acd3b57d1544b2d8e7e33c907babc1c,T opening call auction; published max-buy-price cap,12.74,13.95,938158.0,13087304.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260812/stk_auction.csv,4c29554193f8032f984982a316a41cc6b9c2a1602494e39ef5f923ce591ab7de,,,2026-09-04T01:39:29+08:00
20260811,5,600667.SH,premium_execution_truth_v1,20260812,20260813,太极实业,outputs/premium/premium_top10_20260811.csv,85d69d684c739c86471438a85312e1b771c9f8fc7cf7ec01cc93a8749e7c9b97,5933d7dbfb06264b29bd2a8fa812edfd8e33807da2039a51a72ef4eb3a506d95,T opening call auction; published max-buy-price cap,21.31,22.0,11068700.0,243511400.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260812/stk_auction.csv,4c29554193f8032f984982a316a41cc6b9c2a1602494e39ef5f923ce591ab7de,,,2026-09-04T01:39:29+08:00
20260811,6,002229.SZ,premium_execution_truth_v1,20260812,20260813,鸿博股份,outputs/premium/premium_top10_20260811.csv,85d69d684c739c86471438a85312e1b771c9f8fc7cf7ec01cc93a8749e7c9b97,f085cedf7192249c3d71e079473caff9f4f611270d9fc2e18e48b714d35033cd,T opening call auction; published max-buy-price cap,11.8,12.82,4511960.0,57843327.2,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260812/stk_auction.csv,4c29554193f8032f984982a316a41cc6b9c2a1602494e39ef5f923ce591ab7de,,,2026-09-04T01:39:29+08:00
20260811,7,002585.SZ,premium_execution_truth_v1,20260812,20260813,双星新材,outputs/premium/premium_top10_20260811.csv,85d69d684c739c86471438a85312e1b771c9f8fc7cf7ec01cc93a8749e7c9b97,917de9289a8004a3e0d7270c5a407ab5abf97fb0d33e78c863a6f80d3aaf90c9,T opening call auction; published max-buy-price cap,10.57,11.0,7596000.0,83556000.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260812/stk_auction.csv,4c29554193f8032f984982a316a41cc6b9c2a1602494e39ef5f923ce591ab7de,,,2026-09-04T01:39:29+08:00
20260811,8,603179.SH,premium_execution_truth_v1,20260812,20260813,新泉股份,outputs/premium/premium_top10_20260811.csv,85d69d684c739c86471438a85312e1b771c9f8fc7cf7ec01cc93a8749e7c9b97,3ee0069e2cc6fbab1c216a86bd7e6946a7068a7a12f1432cf245485f1c3c4a12,T opening call auction; published max-buy-price cap,41.87,41.66,337500.0,14060250.0,45.83,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-08-13 11:00:00,42.17,23300.0,0.012241958713394174,35.0,0.008741958713394175,87.41958713394175,1.0,1,READY,data/market/raw/2026/20260812/stk_auction.csv,4c29554193f8032f984982a316a41cc6b9c2a1602494e39ef5f923ce591ab7de,data/market/minute_1m/2026/20260813/603179_SH.csv,9761381c3f1a5b087d25a15a67a2cf224631dc49677f8813cc7427d25032c71e,2026-09-04T01:39:29+08:00
20260811,9,603137.SH,premium_execution_truth_v1,20260812,20260813,恒尚节能,outputs/premium/premium_top10_20260811.csv,85d69d684c739c86471438a85312e1b771c9f8fc7cf7ec01cc93a8749e7c9b97,108c629ae6a9ae2e3c5643789a05f14500ab2e6c369381e292b3f9552edeb979,T opening call auction; published max-buy-price cap,30.49,30.0,1260845.0,37825350.0,33.37,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-08-13 11:00:00,30.65,38900.0,0.021666666666666723,35.0,0.018166666666666723,181.66666666666723,1.0,1,READY,data/market/raw/2026/20260812/stk_auction.csv,4c29554193f8032f984982a316a41cc6b9c2a1602494e39ef5f923ce591ab7de,data/market/minute_1m/2026/20260813/603137_SH.csv,9c18fd8006e9eec3efcbfb0ff53821af88f17588c23312862530f1c7dc1fd9fa,2026-09-04T01:39:29+08:00
20260811,10,002859.SZ,premium_execution_truth_v1,20260812,20260813,洁美科技,outputs/premium/premium_top10_20260811.csv,85d69d684c739c86471438a85312e1b771c9f8fc7cf7ec01cc93a8749e7c9b97,c73f18a444506894259fb6d317c204a329dd7ac5d3bc7a1f0e582c8b4f08806f,T opening call auction; published max-buy-price cap,81.73,79.38,456800.0,36260784.0,89.45,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-08-13 11:00:00,79.74,21800.0,0.0045351473922903285,35.0,0.0010351473922903284,10.351473922903285,1.0,1,READY,data/market/raw/2026/20260812/stk_auction.csv,4c29554193f8032f984982a316a41cc6b9c2a1602494e39ef5f923ce591ab7de,data/market/minute_1m/2026/20260813/002859_SZ.csv,e5a65ae3731a1583a05b054b7c8e73d905968c074715da2e4424e18d56198b29,2026-09-04T01:39:29+08:00
20260812,1,000802.SZ,premium_execution_truth_v1,20260813,20260814,北京文化,outputs/premium/premium_top10_20260812.csv,f76f09da11631509120f99e797920c9458b60cf33a4480d5338fea20ad57199f,4b319ed2230cc2c0540301a7c0e5080015dcf306f1ebd61f2ee10561b5c66dcd,T opening call auction; published max-buy-price cap,5.72,6.26,34257000.0,214448820.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260813/stk_auction.csv,1146c47b2c53b16f58b35fb867e346fcd6f50b58b8b7832c8555fe37df1dd8de,,,2026-09-04T01:39:29+08:00
20260812,2,002248.SZ,premium_execution_truth_v1,20260813,20260814,华东数控,outputs/premium/premium_top10_20260812.csv,f76f09da11631509120f99e797920c9458b60cf33a4480d5338fea20ad57199f,56a44af93f86378096f38bd087cf4fccc8c2a628feda443aa7f94be5d6cea48e,T opening call auction; published max-buy-price cap,12.23,11.91,4158000.0,49521780.0,13.39,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-08-14 11:00:00,12.19,398000.0,0.02350965575146935,35.0,0.02000965575146935,200.0965575146935,1.0,1,READY,data/market/raw/2026/20260813/stk_auction.csv,1146c47b2c53b16f58b35fb867e346fcd6f50b58b8b7832c8555fe37df1dd8de,data/market/minute_1m/2026/20260814/002248_SZ.csv,543d7f3b75b549a2dba6e0dd3c3914dc5911b431d529e879b68b5241431e21cc,2026-09-04T01:39:29+08:00
20260812,3,002031.SZ,premium_execution_truth_v1,20260813,20260814,巨轮智能,outputs/premium/premium_top10_20260812.csv,f76f09da11631509120f99e797920c9458b60cf33a4480d5338fea20ad57199f,94b861256ce80c58f4788f4b4178ae088044473980ae95e4393c72ffa10fdda6,T opening call auction; published max-buy-price cap,6.45,6.63,16028500.0,106268955.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260813/stk_auction.csv,1146c47b2c53b16f58b35fb867e346fcd6f50b58b8b7832c8555fe37df1dd8de,,,2026-09-04T01:39:29+08:00
20260812,4,002229.SZ,premium_execution_truth_v1,20260813,20260814,鸿博股份,outputs/premium/premium_top10_20260812.csv,f76f09da11631509120f99e797920c9458b60cf33a4480d5338fea20ad57199f,4d7504fc0e76a39220f96dedf2df03f5a6f1298f3276e82131452e6711deba1c,T opening call auction; published max-buy-price cap,12.97,13.85,14136600.0,195791910.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260813/stk_auction.csv,1146c47b2c53b16f58b35fb867e346fcd6f50b58b8b7832c8555fe37df1dd8de,,,2026-09-04T01:39:29+08:00
20260812,5,603758.SH,premium_execution_truth_v1,20260813,20260814,秦安股份,outputs/premium/premium_top10_20260812.csv,f76f09da11631509120f99e797920c9458b60cf33a4480d5338fea20ad57199f,69054fdb0febae55ce9c3188adb8d4fcf737e456295c4e3b3f59a5dd4ce14b01,T opening call auction; published max-buy-price cap,14.02,15.35,1550558.0,23801065.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260813/stk_auction.csv,1146c47b2c53b16f58b35fb867e346fcd6f50b58b8b7832c8555fe37df1dd8de,,,2026-09-04T01:39:29+08:00
20260812,6,605286.SH,premium_execution_truth_v1,20260813,20260814,同力天启,outputs/premium/premium_top10_20260812.csv,f76f09da11631509120f99e797920c9458b60cf33a4480d5338fea20ad57199f,324d966f4c5c5cc29baf3f7e81babe2572d402a41f59fc0993e718dd789fe669,T opening call auction; published max-buy-price cap,31.14,34.09,582400.0,19854016.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260813/stk_auction.csv,1146c47b2c53b16f58b35fb867e346fcd6f50b58b8b7832c8555fe37df1dd8de,,,2026-09-04T01:39:29+08:00
20260812,7,000593.SZ,premium_execution_truth_v1,20260813,20260814,德龙汇能,outputs/premium/premium_top10_20260812.csv,f76f09da11631509120f99e797920c9458b60cf33a4480d5338fea20ad57199f,76c405dc790a58c49193de46c1eb8a7eabb20bc13bb99faa33f88310594c50f4,T opening call auction; published max-buy-price cap,25.4,26.47,1089400.0,28836418.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260813/stk_auction.csv,1146c47b2c53b16f58b35fb867e346fcd6f50b58b8b7832c8555fe37df1dd8de,,,2026-09-04T01:39:29+08:00
20260812,8,603538.SH,premium_execution_truth_v1,20260813,20260814,美诺华,outputs/premium/premium_top10_20260812.csv,f76f09da11631509120f99e797920c9458b60cf33a4480d5338fea20ad57199f,a1f925df174bd919f6513fba0012b69ccfd9b3e3af13f8d6042b1fa0f3ca5f56,T opening call auction; published max-buy-price cap,33.5,35.0,3375600.0,118146000.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260813/stk_auction.csv,1146c47b2c53b16f58b35fb867e346fcd6f50b58b8b7832c8555fe37df1dd8de,,,2026-09-04T01:39:29+08:00
20260812,9,600683.SH,premium_execution_truth_v1,20260813,20260814,京投发展,outputs/premium/premium_top10_20260812.csv,f76f09da11631509120f99e797920c9458b60cf33a4480d5338fea20ad57199f,e204377ee2660a78db2eebc434a4e0137e235afd0e8a688a028e50ef9adba68f,T opening call auction; published max-buy-price cap,11.81,12.93,355200.0,4592736.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260813/stk_auction.csv,1146c47b2c53b16f58b35fb867e346fcd6f50b58b8b7832c8555fe37df1dd8de,,,2026-09-04T01:39:29+08:00
20260812,10,600266.SH,premium_execution_truth_v1,20260813,20260814,城建发展,outputs/premium/premium_top10_20260812.csv,f76f09da11631509120f99e797920c9458b60cf33a4480d5338fea20ad57199f,857d34aaa6f88bc79ba02196d1a40371959fdc1f6df7187a92e507fca74a19a8,T opening call auction; published max-buy-price cap,4.62,4.76,5347087.0,25452134.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260813/stk_auction.csv,1146c47b2c53b16f58b35fb867e346fcd6f50b58b8b7832c8555fe37df1dd8de,,,2026-09-04T01:39:29+08:00
20260813,1,603887.SH,premium_execution_truth_v1,20260814,20260817,城地香江,outputs/premium/premium_top10_20260813.csv,23133c65c17ee540bc830c56fe893afcc7435c3702dbc64cd12749cf5b666614,3509a36462484dea264f78d871c9f5882e9841a95f348748ed06c3ff6dc6e10a,T opening call auction; published max-buy-price cap,12.55,12.86,9175613.0,117998383.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260814/stk_auction.csv,5dea5a022d3896ae0349da5a6d7dd7d73cdd0b4f2d1a8cafc13ddcabebe05bd5,,,2026-09-04T01:39:29+08:00
20260813,2,000887.SZ,premium_execution_truth_v1,20260814,20260817,中鼎股份,outputs/premium/premium_top10_20260813.csv,23133c65c17ee540bc830c56fe893afcc7435c3702dbc64cd12749cf5b666614,a2945b82f72bc34700233219d42ccb1ee188607680e3b1f9f9d74f1f2b73e422,T opening call auction; published max-buy-price cap,23.81,23.0,2541800.0,58461400.0,26.06,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-08-17 11:00:00,20.34,260838.0,-0.1156521739130435,35.0,-0.1191521739130435,-1191.521739130435,0.0,1,READY,data/market/raw/2026/20260814/stk_auction.csv,5dea5a022d3896ae0349da5a6d7dd7d73cdd0b4f2d1a8cafc13ddcabebe05bd5,data/market/minute_1m/2026/20260817/000887_SZ.csv,fd1585b152f624a61ec5af921d72ca514c075bbdb35cc81483d892a7116fb96e,2026-09-04T01:39:29+08:00
20260813,3,603758.SH,premium_execution_truth_v1,20260814,20260817,秦安股份,outputs/premium/premium_top10_20260813.csv,23133c65c17ee540bc830c56fe893afcc7435c3702dbc64cd12749cf5b666614,f31cbcd22fb09687d1d1bb89a17a32f93cc339d6caf4c98399e8cf2f87de4fae,T opening call auction; published max-buy-price cap,15.43,15.0,3862500.0,57937500.0,16.89,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-08-17 11:00:00,14.03,170609.0,-0.06466666666666676,35.0,-0.06816666666666676,-681.6666666666677,0.0,1,READY,data/market/raw/2026/20260814/stk_auction.csv,5dea5a022d3896ae0349da5a6d7dd7d73cdd0b4f2d1a8cafc13ddcabebe05bd5,data/market/minute_1m/2026/20260817/603758_SH.csv,f6a8af643df693fa4720b0ffc686a51a096457d6b6ed324f736d8070e5e337b5,2026-09-04T01:39:29+08:00
20260813,4,002219.SZ,premium_execution_truth_v1,20260814,20260817,新里程,outputs/premium/premium_top10_20260813.csv,23133c65c17ee540bc830c56fe893afcc7435c3702dbc64cd12749cf5b666614,beb39e2a89d5bca25d63f178dcbdddaddf69508e2088451226c2021d55677189,T opening call auction; published max-buy-price cap,2.51,2.5,17426000.0,43565000.0,2.75,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-08-17 11:00:00,2.5,729900.0,0.0,35.0,-0.0035,-35.0,0.0,1,READY,data/market/raw/2026/20260814/stk_auction.csv,5dea5a022d3896ae0349da5a6d7dd7d73cdd0b4f2d1a8cafc13ddcabebe05bd5,data/market/minute_1m/2026/20260817/002219_SZ.csv,389042a3dbe642570d73fc8e50d8efc097c12ff7ea0633c6da02a7acda96f095,2026-09-04T01:39:29+08:00
20260813,5,002081.SZ,premium_execution_truth_v1,20260814,20260817,金 螳 螂,outputs/premium/premium_top10_20260813.csv,23133c65c17ee540bc830c56fe893afcc7435c3702dbc64cd12749cf5b666614,829d99ae677aa68c317e9a0cbd54a50d499634e4ada7ae63360058f4f7190d53,T opening call auction; published max-buy-price cap,4.83,5.29,44288000.0,234283520.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260814/stk_auction.csv,5dea5a022d3896ae0349da5a6d7dd7d73cdd0b4f2d1a8cafc13ddcabebe05bd5,,,2026-09-04T01:39:29+08:00
20260813,6,002172.SZ,premium_execution_truth_v1,20260814,20260817,澳洋健康,outputs/premium/premium_top10_20260813.csv,23133c65c17ee540bc830c56fe893afcc7435c3702dbc64cd12749cf5b666614,82dbd040d26303346f1f1573893fb9d48a5e0966c9f34c49e3540e3ca2173660,T opening call auction; published max-buy-price cap,4.15,4.54,7756200.0,35213148.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260814/stk_auction.csv,5dea5a022d3896ae0349da5a6d7dd7d73cdd0b4f2d1a8cafc13ddcabebe05bd5,,,2026-09-04T01:39:29+08:00
20260813,7,001260.SZ,premium_execution_truth_v1,20260814,20260817,坤泰股份,outputs/premium/premium_top10_20260813.csv,23133c65c17ee540bc830c56fe893afcc7435c3702dbc64cd12749cf5b666614,ca93a100e4bb058af903be7a8db611312e8f20dcf583d59643d3ddbe37e9e9c4,T opening call auction; published max-buy-price cap,21.14,23.13,545200.0,12610476.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260814/stk_auction.csv,5dea5a022d3896ae0349da5a6d7dd7d73cdd0b4f2d1a8cafc13ddcabebe05bd5,,,2026-09-04T01:39:29+08:00
20260813,8,000936.SZ,premium_execution_truth_v1,20260814,20260817,华西股份,outputs/premium/premium_top10_20260813.csv,23133c65c17ee540bc830c56fe893afcc7435c3702dbc64cd12749cf5b666614,5c9e803e92bfd493ee854c447e812f6253834de86e20862dfbb6cbefa5436b5d,T opening call auction; published max-buy-price cap,6.37,6.97,6416765.0,44724852.05,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260814/stk_auction.csv,5dea5a022d3896ae0349da5a6d7dd7d73cdd0b4f2d1a8cafc13ddcabebe05bd5,,,2026-09-04T01:39:29+08:00
20260813,9,000802.SZ,premium_execution_truth_v1,20260814,20260817,北京文化,outputs/premium/premium_top10_20260813.csv,23133c65c17ee540bc830c56fe893afcc7435c3702dbc64cd12749cf5b666614,a61e9b709d446c435aa2f2a7ab57aaf0e8597b953f77f80c42653ca33dcb6a4e,T opening call auction; published max-buy-price cap,6.29,6.2,18871510.0,117003362.0,6.89,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-08-17 11:00:00,5.33,10000.0,-0.14032258064516134,35.0,-0.14382258064516135,-1438.2258064516134,0.0,1,READY,data/market/raw/2026/20260814/stk_auction.csv,5dea5a022d3896ae0349da5a6d7dd7d73cdd0b4f2d1a8cafc13ddcabebe05bd5,data/market/minute_1m/2026/20260817/000802_SZ.csv,b02676f8ee798b47e564baa3bffc1f1f13877cdcdc41718209186b4c77bddb04,2026-09-04T01:39:29+08:00
20260813,10,600683.SH,premium_execution_truth_v1,20260814,20260817,京投发展,outputs/premium/premium_top10_20260813.csv,23133c65c17ee540bc830c56fe893afcc7435c3702dbc64cd12749cf5b666614,d63dc37b251b8f601e47fb295df739fee112a98ef9c0b7f7f0c572631cc20356,T opening call auction; published max-buy-price cap,12.99,14.22,2569700.0,36541134.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260814/stk_auction.csv,5dea5a022d3896ae0349da5a6d7dd7d73cdd0b4f2d1a8cafc13ddcabebe05bd5,,,2026-09-04T01:39:29+08:00
20260814,1,002724.SZ,premium_execution_truth_v1,20260817,20260818,海洋王,outputs/premium/premium_top10_20260814.csv,f8b752c268afd0d3eae66b84f6624e5a59320416e06a99398c88f7e52886ae54,aa4d3c33ffb0de42375f588a53ab44ed517e9985f653ade7a4c6bd751ef4014a,T opening call auction; published max-buy-price cap,6.81,6.98,5138800.0,35868824.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260817/stk_auction.csv,28cc8feed6320292c5da0919a7db4bc898157c6907e9d9cdac72f4de710d1a66,,,2026-09-04T01:39:29+08:00
20260814,2,001260.SZ,premium_execution_truth_v1,20260817,20260818,坤泰股份,outputs/premium/premium_top10_20260814.csv,f8b752c268afd0d3eae66b84f6624e5a59320416e06a99398c88f7e52886ae54,81edd789a3f957060a7b676ffd40af95c2cc14760f2b94bea7443fa8fc5b8e13,T opening call auction; published max-buy-price cap,23.25,22.0,861500.0,18953000.0,25.44,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-08-18 11:00:00,20.06,23200.0,-0.08818181818181825,35.0,-0.09168181818181825,-916.8181818181826,0.0,1,READY,data/market/raw/2026/20260817/stk_auction.csv,28cc8feed6320292c5da0919a7db4bc898157c6907e9d9cdac72f4de710d1a66,tushare:stk_mins,9c2bd5cce70849f8b42c6982516d1ab802ceafee7f8c1b452fcaef56481f1024,2026-09-04T01:39:29+08:00
20260814,3,000936.SZ,premium_execution_truth_v1,20260817,20260818,华西股份,outputs/premium/premium_top10_20260814.csv,f8b752c268afd0d3eae66b84f6624e5a59320416e06a99398c88f7e52886ae54,00f03e80790b8c56fe9f32ea42af3336a93d86cdc8a2dd81196310f9937776f3,T opening call auction; published max-buy-price cap,7.0,6.84,10649000.0,72839160.0,7.67,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-08-18 11:00:00,6.14,140800.0,-0.10233918128654973,35.0,-0.10583918128654973,-1058.3918128654973,0.0,1,READY,data/market/raw/2026/20260817/stk_auction.csv,28cc8feed6320292c5da0919a7db4bc898157c6907e9d9cdac72f4de710d1a66,tushare:stk_mins,3e70c16eb3f06515b686ee5f5234edcc1610e089637715956806df9831110d30,2026-09-04T01:39:29+08:00
20260814,4,603118.SH,premium_execution_truth_v1,20260817,20260818,共进股份,outputs/premium/premium_top10_20260814.csv,f8b752c268afd0d3eae66b84f6624e5a59320416e06a99398c88f7e52886ae54,70d44ed413f954d5e0dcb4b3c56abdf7014c758fb5bce8ab08bd9be6df62a2bf,T opening call auction; published max-buy-price cap,17.65,19.26,8916100.0,171724086.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260817/stk_auction.csv,28cc8feed6320292c5da0919a7db4bc898157c6907e9d9cdac72f4de710d1a66,,,2026-09-04T01:39:29+08:00
20260814,5,603330.SH,premium_execution_truth_v1,20260817,20260818,天洋新材,outputs/premium/premium_top10_20260814.csv,f8b752c268afd0d3eae66b84f6624e5a59320416e06a99398c88f7e52886ae54,a5c134d16c32a4bd8ff7ea132447aae5c6ac3592aea541a4f2eb4316b4a933fd,T opening call auction; published max-buy-price cap,10.73,11.75,5575437.0,65511385.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260817/stk_auction.csv,28cc8feed6320292c5da0919a7db4bc898157c6907e9d9cdac72f4de710d1a66,,,2026-09-04T01:39:29+08:00
20260814,6,002172.SZ,premium_execution_truth_v1,20260817,20260818,澳洋健康,outputs/premium/premium_top10_20260814.csv,f8b752c268afd0d3eae66b84f6624e5a59320416e06a99398c88f7e52886ae54,0efdf8bfc166a7a988ce71a374b1d4dffcfb4760a66bdb65587187af671c720f,T opening call auction; published max-buy-price cap,4.56,4.7,26156700.0,122936490.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260817/stk_auction.csv,28cc8feed6320292c5da0919a7db4bc898157c6907e9d9cdac72f4de710d1a66,,,2026-09-04T01:39:29+08:00
